rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at,created_at
4435,4435,7241,1369,5,Very polite and clean vehicle.,2024-01-28 10:37:00,2024-01-28 10:37:00
4436,4436,6417,757,5,Quick pickup and very safe driving.,2024-01-04 01:28:00,2024-01-04 01:28:00
4437,4437,6196,97,5,"Excellent driving, pleasant conversation.",2024-09-27 17:05:00,2024-09-27 17:05:00
4438,4438,5703,115,5,"Excellent driving, pleasant conversation.",2024-05-12 08:43:00,2024-05-12 08:43:00
4439,4439,3884,961,1,Terrible driving and very late.,2024-06-26 12:24:00,2024-06-26 12:24:00
4440,4440,5246,1335,5,Great driver and smooth ride!,2024-09-21 12:20:00,2024-09-21 12:20:00
4441,4441,5020,750,5,"Excellent driving, pleasant conversation.",2024-03-15 02:16:00,2024-03-15 02:16:00
4442,4442,9495,595,5,Very polite and clean vehicle.,2024-04-27 15:25:00,2024-04-27 15:25:00
4443,4443,6094,301,2,Ride was cancelled.,2024-04-18 09:06:00,2024-04-18 09:06:00
4444,4444,3693,483,3,Driver took a longer route.,2024-05-11 10:18:00,2024-05-11 10:18:00
4445,4445,3763,19,4,"Decent driver, took a good route.",2024-01-06 22:17:00,2024-01-06 22:17:00
4446,4446,7405,1071,5,Quick pickup and very safe driving.,2024-03-06 16:15:00,2024-03-06 16:15:00
4447,4447,3260,2239,5,Very polite and clean vehicle.,2024-06-22 14:20:00,2024-06-22 14:20:00
4448,4448,2502,1551,4,Pleasant trip.,2024-09-29 18:10:00,2024-09-29 18:10:00
4449,4449,8926,109,4,"Car was very clean, slight delay due to traffic.",2024-11-08 05:47:00,2024-11-08 05:47:00
4450,4450,9402,1882,2,Air conditioning wasn't working.,2024-12-06 04:06:00,2024-12-06 04:06:00
4451,4451,4354,1418,5,"Excellent driving, pleasant conversation.",2024-02-17 18:45:00,2024-02-17 18:45:00
4452,4452,3505,1507,5,Best ride of the week!,2024-12-22 22:37:00,2024-12-22 22:37:00
4453,4453,5436,2495,4,"Car was very clean, slight delay due to traffic.",2024-04-12 18:14:00,2024-04-12 18:14:00
4454,4454,8234,1440,4,Pleasant trip.,2024-01-02 11:34:00,2024-01-02 11:34:00
4455,4455,4622,1875,4,"Decent driver, took a good route.",2024-10-07 12:45:00,2024-10-07 12:45:00
4456,4456,3880,1668,5,"Excellent driving, pleasant conversation.",2024-12-28 15:58:00,2024-12-28 15:58:00
4457,4457,6734,291,5,"Excellent driving, pleasant conversation.",2024-06-22 05:25:00,2024-06-22 05:25:00
4458,4458,8061,466,3,Driver took a longer route.,2024-10-07 18:54:00,2024-10-07 18:54:00
4459,4459,9157,350,5,Quick pickup and very safe driving.,2024-04-24 10:47:00,2024-04-24 10:47:00
4460,4460,8950,495,1,Ride was cancelled.,2024-04-21 07:42:00,2024-04-21 07:42:00
4461,4461,7995,1893,5,Best ride of the week!,2024-04-06 03:37:00,2024-04-06 03:37:00
4462,4462,3242,797,5,Quick pickup and very safe driving.,2024-06-13 16:55:00,2024-06-13 16:55:00
4463,4463,5050,992,5,Quick pickup and very safe driving.,2024-05-21 22:46:00,2024-05-21 22:46:00
4464,4464,9844,49,5,Great driver and smooth ride!,2024-01-21 15:00:00,2024-01-21 15:00:00
4465,4465,7678,762,5,Quick pickup and very safe driving.,2024-02-11 03:25:00,2024-02-11 03:25:00
4466,4466,4799,1111,5,Best ride of the week!,2024-02-18 17:50:00,2024-02-18 17:50:00
4467,4467,9293,1731,4,"Car was very clean, slight delay due to traffic.",2024-07-04 10:19:00,2024-07-04 10:19:00
4468,4468,3361,1664,1,Terrible driving and very late.,2024-07-01 15:21:00,2024-07-01 15:21:00
4469,4469,6723,1469,5,Great driver and smooth ride!,2024-10-10 18:51:00,2024-10-10 18:51:00
4470,4470,2703,2261,3,Ride was cancelled.,2024-11-29 11:32:00,2024-11-29 11:32:00
4471,4471,4659,1954,5,"Excellent driving, pleasant conversation.",2024-10-08 02:47:00,2024-10-08 02:47:00
4472,4472,2576,1546,3,"Average experience, driver was okay.",2024-10-11 11:50:00,2024-10-11 11:50:00
4473,4473,2762,2172,2,Ride was cancelled.,2024-07-23 11:40:00,2024-07-23 11:40:00
4474,4474,4127,375,5,Quick pickup and very safe driving.,2024-12-07 17:35:00,2024-12-07 17:35:00
4475,4475,5118,181,5,Very polite and clean vehicle.,2024-07-05 15:55:00,2024-07-05 15:55:00
4476,4476,9317,2160,4,Pleasant trip.,2024-04-17 08:54:00,2024-04-17 08:54:00
4477,4477,5076,838,5,Great driver and smooth ride!,2024-03-26 11:15:00,2024-03-26 11:15:00
4478,4478,7175,802,5,Best ride of the week!,2024-08-26 08:01:00,2024-08-26 08:01:00
4479,4479,3862,2328,1,Ride was cancelled.,2024-09-21 02:05:00,2024-09-21 02:05:00
4480,4480,9048,2187,5,Quick pickup and very safe driving.,2024-07-06 08:51:00,2024-07-06 08:51:00
4481,4481,4247,2040,5,Very polite and clean vehicle.,2024-02-01 21:16:00,2024-02-01 21:16:00
4482,4482,3330,716,1,Ride was cancelled.,2024-07-26 18:30:00,2024-07-26 18:30:00
4483,4483,3759,541,5,Best ride of the week!,2024-09-07 05:37:00,2024-09-07 05:37:00
4484,4484,2584,2105,2,Driver was somewhat distracted.,2024-10-20 19:12:00,2024-10-20 19:12:00
4485,4485,6644,882,4,"Decent driver, took a good route.",2024-11-05 01:44:00,2024-11-05 01:44:00
4486,4486,7329,244,1,Terrible driving and very late.,2024-01-25 21:25:00,2024-01-25 21:25:00
4487,4487,5451,2020,5,Best ride of the week!,2024-11-01 05:38:00,2024-11-01 05:38:00
4488,4488,4814,1011,1,"Rude driver, uncomfortable ride.",2024-10-21 10:50:00,2024-10-21 10:50:00
4489,4489,5979,1478,4,"Decent driver, took a good route.",2024-09-25 19:13:00,2024-09-25 19:13:00
4490,4490,6846,1176,5,Great driver and smooth ride!,2024-07-04 14:03:00,2024-07-04 14:03:00
4491,4491,3457,2136,5,Quick pickup and very safe driving.,2024-03-02 22:48:00,2024-03-02 22:48:00
4492,4492,7113,1317,5,Great driver and smooth ride!,2024-02-06 15:43:00,2024-02-06 15:43:00
4493,4493,4273,879,1,"Rude driver, uncomfortable ride.",2024-02-19 17:42:00,2024-02-19 17:42:00
4494,4494,9165,395,2,Ride was cancelled.,2024-09-13 02:01:00,2024-09-13 02:01:00
4495,4495,3223,680,4,"Decent driver, took a good route.",2024-06-19 17:10:00,2024-06-19 17:10:00
4496,4496,3655,1729,3,Car could have been cleaner.,2024-05-07 18:48:00,2024-05-07 18:48:00
4497,4497,9655,384,4,"Good ride overall, arrived safely.",2024-01-13 17:44:00,2024-01-13 17:44:00
4498,4498,8762,1907,4,"Good ride overall, arrived safely.",2024-03-20 10:54:00,2024-03-20 10:54:00
4499,4499,3681,1159,4,"Decent driver, took a good route.",2024-10-20 15:57:00,2024-10-20 15:57:00
4500,4500,7872,24,2,Driver was somewhat distracted.,2024-12-19 12:48:00,2024-12-19 12:48:00
4501,4501,9950,1057,5,Best ride of the week!,2024-08-08 05:21:00,2024-08-08 05:21:00
4502,4502,5314,2320,5,Best ride of the week!,2024-11-08 04:57:00,2024-11-08 04:57:00
4503,4503,4847,1289,5,Quick pickup and very safe driving.,2024-12-19 09:08:00,2024-12-19 09:08:00
4504,4504,7406,711,5,"Excellent driving, pleasant conversation.",2024-09-27 10:12:00,2024-09-27 10:12:00
4505,4505,4444,672,5,Great driver and smooth ride!,2024-12-21 16:08:00,2024-12-21 16:08:00
4506,4506,6045,123,1,Will not ride again.,2024-02-13 11:02:00,2024-02-13 11:02:00
4507,4507,5101,967,5,"Excellent driving, pleasant conversation.",2024-11-16 05:20:00,2024-11-16 05:20:00
4508,4508,6712,2379,5,Great driver and smooth ride!,2024-05-14 16:12:00,2024-05-14 16:12:00
4509,4509,5596,596,4,"Car was very clean, slight delay due to traffic.",2024-06-09 20:36:00,2024-06-09 20:36:00
4510,4510,4635,27,5,Very polite and clean vehicle.,2024-10-01 21:47:00,2024-10-01 21:47:00
4511,4511,5412,2295,3,Ride was cancelled.,2024-07-22 15:04:00,2024-07-22 15:04:00
4512,4512,8751,2309,4,"Car was very clean, slight delay due to traffic.",2024-09-26 22:57:00,2024-09-26 22:57:00
4513,4513,4162,2375,5,Quick pickup and very safe driving.,2024-10-12 07:35:00,2024-10-12 07:35:00
4514,4514,4621,1864,5,Very polite and clean vehicle.,2024-08-03 16:05:00,2024-08-03 16:05:00
4515,4515,8321,1743,5,Very polite and clean vehicle.,2024-03-22 18:46:00,2024-03-22 18:46:00
4516,4516,7428,2328,5,Very polite and clean vehicle.,2024-06-02 05:06:00,2024-06-02 05:06:00
4517,4517,7951,910,4,"Car was very clean, slight delay due to traffic.",2024-10-25 17:32:00,2024-10-25 17:32:00
4518,4518,6630,1514,4,"Good ride overall, arrived safely.",2024-06-07 21:28:00,2024-06-07 21:28:00
4519,4519,5488,1734,3,Ride was cancelled.,2024-02-14 16:58:00,2024-02-14 16:58:00
4520,4520,4161,1005,5,"Excellent driving, pleasant conversation.",2024-06-09 14:13:00,2024-06-09 14:13:00
4521,4521,4719,276,5,Very polite and clean vehicle.,2024-04-25 13:44:00,2024-04-25 13:44:00
4522,4522,3754,122,5,Quick pickup and very safe driving.,2024-04-23 11:09:00,2024-04-23 11:09:00
4523,4523,3324,288,5,Quick pickup and very safe driving.,2024-05-08 06:54:00,2024-05-08 06:54:00
4524,4524,8591,587,5,Very polite and clean vehicle.,2024-02-09 21:28:00,2024-02-09 21:28:00
4525,4525,3581,1885,1,Ride was cancelled.,2024-12-18 21:18:00,2024-12-18 21:18:00
4526,4526,5587,2008,3,Ride was cancelled.,2024-07-23 22:54:00,2024-07-23 22:54:00
4527,4527,7810,1025,4,"Good ride overall, arrived safely.",2024-09-10 04:08:00,2024-09-10 04:08:00
4528,4528,9164,631,5,Great driver and smooth ride!,2024-12-15 09:48:00,2024-12-15 09:48:00
4529,4529,7836,1541,4,"Good ride overall, arrived safely.",2024-07-29 09:29:00,2024-07-29 09:29:00
4530,4530,3331,597,3,Car could have been cleaner.,2024-04-12 01:52:00,2024-04-12 01:52:00
4531,4531,4834,858,5,Very polite and clean vehicle.,2024-02-14 15:51:00,2024-02-14 15:51:00
4532,4532,7701,1124,5,Best ride of the week!,2024-05-07 09:58:00,2024-05-07 09:58:00
4533,4533,7859,318,4,Pleasant trip.,2024-03-21 17:22:00,2024-03-21 17:22:00
4534,4534,9344,1586,5,Quick pickup and very safe driving.,2024-01-12 15:09:00,2024-01-12 15:09:00
4535,4535,2795,922,4,"Decent driver, took a good route.",2024-12-26 16:37:00,2024-12-26 16:37:00
4536,4536,2825,1273,4,Pleasant trip.,2024-05-08 04:51:00,2024-05-08 04:51:00
4537,4537,8888,1139,2,Late pickup.,2024-08-06 06:44:00,2024-08-06 06:44:00
4538,4538,7603,202,4,"Decent driver, took a good route.",2024-04-28 04:44:00,2024-04-28 04:44:00
4539,4539,4844,754,5,Best ride of the week!,2024-03-31 02:35:00,2024-03-31 02:35:00
4540,4540,4500,1131,4,"Decent driver, took a good route.",2024-05-17 20:43:00,2024-05-17 20:43:00
4541,4541,9662,1172,5,Quick pickup and very safe driving.,2024-01-24 01:50:00,2024-01-24 01:50:00
4542,4542,3047,1828,5,Very polite and clean vehicle.,2024-09-20 23:11:00,2024-09-20 23:11:00
4543,4543,2563,2464,5,Very polite and clean vehicle.,2024-09-22 00:29:00,2024-09-22 00:29:00
4544,4544,9648,1425,5,Very polite and clean vehicle.,2024-03-30 10:23:00,2024-03-30 10:23:00
4545,4545,6706,602,5,Best ride of the week!,2024-04-04 07:09:00,2024-04-04 07:09:00
4546,4546,3770,2174,5,Best ride of the week!,2024-03-07 20:54:00,2024-03-07 20:54:00
4547,4547,8248,404,4,"Car was very clean, slight delay due to traffic.",2024-03-01 05:26:00,2024-03-01 05:26:00
4548,4548,3292,453,4,"Good ride overall, arrived safely.",2024-02-15 02:47:00,2024-02-15 02:47:00
4549,4549,9133,1228,4,"Car was very clean, slight delay due to traffic.",2024-10-14 15:42:00,2024-10-14 15:42:00
4550,4550,5781,2401,5,Best ride of the week!,2024-03-24 04:29:00,2024-03-24 04:29:00
4551,4551,8055,1676,5,Great driver and smooth ride!,2024-06-06 20:59:00,2024-06-06 20:59:00
4552,4552,8894,1666,5,Very polite and clean vehicle.,2024-10-10 05:46:00,2024-10-10 05:46:00
4553,4553,6959,1858,2,Late pickup.,2024-01-03 23:11:00,2024-01-03 23:11:00
4554,4554,4062,984,5,Quick pickup and very safe driving.,2024-01-20 05:25:00,2024-01-20 05:25:00
4555,4555,7282,1792,5,Great driver and smooth ride!,2024-07-16 06:24:00,2024-07-16 06:24:00
4556,4556,6497,242,2,Air conditioning wasn't working.,2024-09-30 23:30:00,2024-09-30 23:30:00
4557,4557,6435,901,5,Best ride of the week!,2024-11-11 04:00:00,2024-11-11 04:00:00
4558,4558,3734,2419,2,Ride was cancelled.,2024-11-18 16:23:00,2024-11-18 16:23:00
4559,4559,8389,377,4,"Good ride overall, arrived safely.",2024-05-16 09:10:00,2024-05-16 09:10:00
4560,4560,6069,824,5,"Excellent driving, pleasant conversation.",2024-02-08 10:24:00,2024-02-08 10:24:00
4561,4561,4212,748,3,Ride was cancelled.,2024-10-08 14:07:00,2024-10-08 14:07:00
4562,4562,9287,201,5,Best ride of the week!,2024-06-24 02:41:00,2024-06-24 02:41:00
4563,4563,4590,1037,5,"Excellent driving, pleasant conversation.",2024-07-10 20:56:00,2024-07-10 20:56:00
4564,4564,3674,1834,4,Pleasant trip.,2024-03-05 23:45:00,2024-03-05 23:45:00
4565,4565,8518,2251,5,Very polite and clean vehicle.,2024-10-29 13:23:00,2024-10-29 13:23:00
4566,4566,3835,1353,5,Great driver and smooth ride!,2024-08-31 14:58:00,2024-08-31 14:58:00
4567,4567,5182,2328,2,Ride was cancelled.,2024-10-01 19:41:00,2024-10-01 19:41:00
4568,4568,9815,1216,4,Pleasant trip.,2024-04-18 05:32:00,2024-04-18 05:32:00
4569,4569,4860,110,3,Car could have been cleaner.,2024-01-23 01:11:00,2024-01-23 01:11:00
4570,4570,5869,960,5,"Excellent driving, pleasant conversation.",2024-04-08 09:10:00,2024-04-08 09:10:00
4571,4571,7862,530,5,Best ride of the week!,2024-10-13 11:12:00,2024-10-13 11:12:00
4572,4572,9884,1538,5,Best ride of the week!,2024-01-22 15:15:00,2024-01-22 15:15:00
4573,4573,7262,1118,1,"Rude driver, uncomfortable ride.",2024-02-17 16:40:00,2024-02-17 16:40:00
4574,4574,9591,1170,5,Quick pickup and very safe driving.,2024-08-21 14:06:00,2024-08-21 14:06:00
4575,4575,3913,983,3,"Average experience, driver was okay.",2024-08-19 01:47:00,2024-08-19 01:47:00
4576,4576,5407,532,5,Quick pickup and very safe driving.,2024-08-06 00:46:00,2024-08-06 00:46:00
4577,4577,3825,1744,5,Very polite and clean vehicle.,2024-04-13 07:40:00,2024-04-13 07:40:00
4578,4578,3925,1069,5,"Excellent driving, pleasant conversation.",2024-11-21 03:14:00,2024-11-21 03:14:00
4579,4579,6657,1997,5,Quick pickup and very safe driving.,2024-10-05 02:08:00,2024-10-05 02:08:00
4580,4580,9625,69,5,Quick pickup and very safe driving.,2024-08-27 07:29:00,2024-08-27 07:29:00
4581,4581,4215,1837,5,Great driver and smooth ride!,2024-03-28 14:05:00,2024-03-28 14:05:00
4582,4582,5297,35,5,Great driver and smooth ride!,2024-08-20 07:40:00,2024-08-20 07:40:00
4583,4583,9413,2307,5,Great driver and smooth ride!,2024-01-17 10:17:00,2024-01-17 10:17:00
4584,4584,3845,740,5,Great driver and smooth ride!,2024-01-02 11:36:00,2024-01-02 11:36:00
4585,4585,4474,82,5,Best ride of the week!,2024-12-09 14:09:00,2024-12-09 14:09:00
4586,4586,3954,460,5,Best ride of the week!,2024-09-29 20:26:00,2024-09-29 20:26:00
4587,4587,4675,1297,2,Air conditioning wasn't working.,2024-08-06 00:20:00,2024-08-06 00:20:00
4588,4588,4326,929,1,Terrible driving and very late.,2024-10-22 19:55:00,2024-10-22 19:55:00
4589,4589,8434,1302,4,Pleasant trip.,2024-02-26 15:21:00,2024-02-26 15:21:00
4590,4590,5462,1953,5,Quick pickup and very safe driving.,2024-10-19 16:54:00,2024-10-19 16:54:00
4591,4591,3132,911,1,Ride was cancelled.,2024-05-12 05:30:00,2024-05-12 05:30:00
4592,4592,9849,2175,1,"Rude driver, uncomfortable ride.",2024-09-14 06:40:00,2024-09-14 06:40:00
4593,4593,4813,2107,1,Terrible driving and very late.,2024-07-20 08:50:00,2024-07-20 08:50:00
4594,4594,9218,1469,5,"Excellent driving, pleasant conversation.",2024-02-01 14:42:00,2024-02-01 14:42:00
4595,4595,4979,1264,5,Quick pickup and very safe driving.,2024-10-26 11:21:00,2024-10-26 11:21:00
4596,4596,7224,652,5,"Excellent driving, pleasant conversation.",2024-10-02 14:09:00,2024-10-02 14:09:00
4597,4597,5669,1399,4,"Good ride overall, arrived safely.",2024-01-02 21:56:00,2024-01-02 21:56:00
4598,4598,9532,409,5,Best ride of the week!,2024-12-17 01:14:00,2024-12-17 01:14:00
4599,4599,9754,1109,5,Very polite and clean vehicle.,2024-10-30 20:39:00,2024-10-30 20:39:00
4600,4600,9898,2482,5,Quick pickup and very safe driving.,2024-11-01 10:10:00,2024-11-01 10:10:00
4601,4601,4621,674,5,"Excellent driving, pleasant conversation.",2024-11-16 05:01:00,2024-11-16 05:01:00
4602,4602,6789,197,5,"Excellent driving, pleasant conversation.",2024-06-28 22:02:00,2024-06-28 22:02:00
4603,4603,9380,784,5,Great driver and smooth ride!,2024-06-06 08:27:00,2024-06-06 08:27:00
4604,4604,9320,667,5,"Excellent driving, pleasant conversation.",2024-11-06 10:47:00,2024-11-06 10:47:00
4605,4605,6666,1845,5,Quick pickup and very safe driving.,2024-04-25 15:34:00,2024-04-25 15:34:00
4606,4606,3612,1744,4,"Car was very clean, slight delay due to traffic.",2024-01-03 15:56:00,2024-01-03 15:56:00
4607,4607,3075,1063,5,"Excellent driving, pleasant conversation.",2024-01-30 17:45:00,2024-01-30 17:45:00
4608,4608,6007,267,5,Quick pickup and very safe driving.,2024-10-07 14:22:00,2024-10-07 14:22:00
4609,4609,4079,2045,5,Very polite and clean vehicle.,2024-11-08 13:08:00,2024-11-08 13:08:00
4610,4610,4904,973,1,Ride was cancelled.,2024-04-26 08:36:00,2024-04-26 08:36:00
4611,4611,3191,1651,4,"Car was very clean, slight delay due to traffic.",2024-04-05 21:35:00,2024-04-05 21:35:00
4612,4612,8815,675,5,Very polite and clean vehicle.,2024-03-04 07:00:00,2024-03-04 07:00:00
4613,4613,7076,1319,5,Best ride of the week!,2024-09-21 14:10:00,2024-09-21 14:10:00
4614,4614,8559,324,5,"Excellent driving, pleasant conversation.",2024-01-24 08:33:00,2024-01-24 08:33:00
4615,4615,8296,2278,1,Terrible driving and very late.,2024-04-21 22:52:00,2024-04-21 22:52:00
4616,4616,8534,378,4,"Decent driver, took a good route.",2024-01-15 23:15:00,2024-01-15 23:15:00
4617,4617,8598,1828,5,Quick pickup and very safe driving.,2024-08-13 09:41:00,2024-08-13 09:41:00
4618,4618,4164,489,4,"Decent driver, took a good route.",2024-12-30 20:01:00,2024-12-30 20:01:00
4619,4619,2853,1524,5,Best ride of the week!,2024-11-22 11:20:00,2024-11-22 11:20:00
4620,4620,7680,1539,5,Best ride of the week!,2024-10-20 06:09:00,2024-10-20 06:09:00
4621,4621,7656,1841,5,Great driver and smooth ride!,2024-07-12 07:58:00,2024-07-12 07:58:00
4622,4622,7293,185,5,Quick pickup and very safe driving.,2024-07-19 13:29:00,2024-07-19 13:29:00
4623,4623,6480,149,3,Driver took a longer route.,2024-10-31 20:05:00,2024-10-31 20:05:00
4624,4624,7861,1367,2,Ride was cancelled.,2024-09-15 21:03:00,2024-09-15 21:03:00
4625,4625,2831,2174,4,"Good ride overall, arrived safely.",2024-11-14 03:28:00,2024-11-14 03:28:00
4626,4626,9906,1369,3,Ride was cancelled.,2024-04-05 21:05:00,2024-04-05 21:05:00
4627,4627,4368,770,4,"Good ride overall, arrived safely.",2024-08-30 17:03:00,2024-08-30 17:03:00
4628,4628,5287,286,5,"Excellent driving, pleasant conversation.",2024-04-20 07:32:00,2024-04-20 07:32:00
4629,4629,8040,707,5,Best ride of the week!,2024-10-06 00:47:00,2024-10-06 00:47:00
4630,4630,7395,739,5,Quick pickup and very safe driving.,2024-05-22 12:22:00,2024-05-22 12:22:00
4631,4631,6535,1978,4,"Car was very clean, slight delay due to traffic.",2024-06-20 16:03:00,2024-06-20 16:03:00
4632,4632,4791,1035,5,Best ride of the week!,2024-03-27 02:08:00,2024-03-27 02:08:00
4633,4633,9073,602,5,Great driver and smooth ride!,2024-05-11 14:32:00,2024-05-11 14:32:00
4634,4634,7765,454,5,Great driver and smooth ride!,2024-04-13 14:05:00,2024-04-13 14:05:00
4635,4635,6411,2414,5,Quick pickup and very safe driving.,2024-03-13 02:49:00,2024-03-13 02:49:00
4636,4636,3694,127,5,Great driver and smooth ride!,2024-04-03 14:08:00,2024-04-03 14:08:00
4637,4637,9914,841,5,Quick pickup and very safe driving.,2024-08-31 15:03:00,2024-08-31 15:03:00
4638,4638,3393,1811,2,Ride was cancelled.,2024-08-11 00:22:00,2024-08-11 00:22:00
4639,4639,3090,1662,4,Pleasant trip.,2024-08-30 08:47:00,2024-08-30 08:47:00
4640,4640,3194,2173,5,Quick pickup and very safe driving.,2024-03-03 05:46:00,2024-03-03 05:46:00
4641,4641,4044,360,4,"Decent driver, took a good route.",2024-11-21 06:37:00,2024-11-21 06:37:00
4642,4642,8254,1805,5,Very polite and clean vehicle.,2024-05-01 12:20:00,2024-05-01 12:20:00
4643,4643,9656,2166,5,"Excellent driving, pleasant conversation.",2024-03-10 06:37:00,2024-03-10 06:37:00
4644,4644,4203,1749,4,"Good ride overall, arrived safely.",2024-10-11 03:36:00,2024-10-11 03:36:00
4645,4645,7035,27,4,"Car was very clean, slight delay due to traffic.",2024-11-29 23:46:00,2024-11-29 23:46:00
