vehicle_id,driver_id,make,model,year,license_plate,insurance_provider,color,is_active,created_at
1488,1488,Hyundai,Elantra,2018,CF85-559-1488,ICBC,Grey,True,2022-12-26 00:00:00
1489,1489,Hyundai,Tucson,2020,FP91-538-1489,Co-operators,Blue,True,2023-06-07 00:00:00
1490,1490,Nissan,Rogue,2023,FU48-253-1490,ICBC,White,True,2022-11-04 00:00:00
1491,1491,Ford,Fusion,2021,MH67-623-1491,ICBC,Red,True,2022-12-22 00:00:00
1492,1492,Toyota,RAV4,2019,BN63-595-1492,Intact Insurance,White,True,2024-01-19 00:00:00
1493,1493,Honda,CR-V,2023,PR62-667-1493,ICBC,Silver,True,2022-11-26 00:00:00
1494,1494,Honda,CR-V,2022,GY64-860-1494,Co-operators,Dark Blue,True,2023-01-04 00:00:00
1495,1495,Kia,Sportage,2020,VJ99-957-1495,ICBC,White,True,2023-07-09 00:00:00
1496,1496,Hyundai,Elantra,2023,TL43-662-1496,Co-operators,Red,True,2022-07-21 00:00:00
1497,1497,Ford,Escape,2021,DI82-631-1497,TD Insurance,Dark Blue,True,2022-07-19 00:00:00
1498,1498,Toyota,Camry,2022,XY30-845-1498,ICBC,Grey,True,2023-09-10 00:00:00
1499,1499,Kia,Forte,2019,TE49-764-1499,Aviva,Blue,True,2022-06-11 00:00:00
1500,1500,Subaru,Outback,2020,PE23-450-1500,Co-operators,Silver,True,2023-05-01 00:00:00
1501,1501,Hyundai,Elantra,2019,ZW53-251-1501,Aviva,Dark Blue,True,2023-09-14 00:00:00
1502,1502,Tesla,Model 3,2023,QQ56-763-1502,ICBC,White,True,2022-06-15 00:00:00
1503,1503,Honda,Civic,2023,JB28-954-1503,Desjardins,Blue,True,2022-08-06 00:00:00
1504,1504,Hyundai,Tucson,2018,ZV42-733-1504,Co-operators,Black,True,2023-12-12 00:00:00
1505,1505,Chevrolet,Equinox,2021,HC39-306-1505,Intact Insurance,Red,True,2022-09-15 00:00:00
1506,1506,Kia,Sportage,2020,NY99-666-1506,Intact Insurance,Blue,True,2023-05-09 00:00:00
1507,1507,Hyundai,Elantra,2023,ZI74-719-1507,Desjardins,Grey,True,2023-03-25 00:00:00
1508,1508,Subaru,Outback,2020,LU99-784-1508,Aviva,Grey,True,2022-04-13 00:00:00
1509,1509,Toyota,RAV4,2023,YV69-269-1509,TD Insurance,Blue,True,2023-04-07 00:00:00
1510,1510,Honda,CR-V,2024,SX77-828-1510,Co-operators,Grey,True,2023-01-04 00:00:00
1511,1511,Tesla,Model Y,2024,KW73-317-1511,TD Insurance,Silver,True,2022-08-12 00:00:00
1512,1512,Hyundai,Tucson,2022,ER61-388-1512,Co-operators,Black,True,2022-08-07 00:00:00
1513,1513,Chevrolet,Equinox,2024,CA20-773-1513,Desjardins,Blue,True,2022-05-08 00:00:00
1514,1514,Toyota,Corolla,2019,XV20-128-1514,TD Insurance,Blue,True,2023-06-11 00:00:00
1515,1515,Kia,Forte,2019,MM87-101-1515,Desjardins,Black,True,2023-03-19 00:00:00
1516,1516,Toyota,Prius,2018,TZ90-300-1516,Desjardins,Red,True,2023-10-04 00:00:00
1517,1517,Honda,Accord,2018,FW55-236-1517,ICBC,Silver,True,2023-04-13 00:00:00
1518,1518,Honda,Accord,2023,AY26-899-1518,ICBC,Blue,True,2022-06-25 00:00:00
1519,1519,Honda,CR-V,2020,ER93-355-1519,Desjardins,Blue,True,2023-10-06 00:00:00
1520,1520,Honda,Civic,2022,XK50-791-1520,Co-operators,Dark Blue,True,2023-08-21 00:00:00
1521,1521,Chevrolet,Equinox,2024,NP88-496-1521,Co-operators,White,True,2022-06-05 00:00:00
1522,1522,Honda,Accord,2019,ZL83-631-1522,ICBC,Red,True,2023-05-22 00:00:00
1523,1523,Toyota,Camry,2018,BA12-386-1523,Co-operators,Grey,True,2023-09-21 00:00:00
1524,1524,Honda,CR-V,2020,EW48-988-1524,Intact Insurance,Red,True,2023-03-24 00:00:00
1525,1525,Toyota,Corolla,2021,NL30-814-1525,Co-operators,Dark Blue,True,2022-11-14 00:00:00
1526,1526,Tesla,Model Y,2019,KP15-836-1526,Intact Insurance,Blue,True,2022-07-24 00:00:00
1527,1527,Ford,Escape,2020,BS27-713-1527,ICBC,Red,True,2022-06-05 00:00:00
1528,1528,Nissan,Rogue,2024,WL22-458-1528,Desjardins,Grey,True,2022-05-14 00:00:00
1529,1529,Toyota,Prius,2023,EW71-382-1529,Intact Insurance,Red,True,2022-08-06 00:00:00
1530,1530,Honda,Civic,2022,YN91-888-1530,TD Insurance,Grey,True,2023-01-08 00:00:00
1531,1531,Honda,Civic,2020,TW50-407-1531,TD Insurance,Grey,True,2023-08-28 00:00:00
1532,1532,Toyota,RAV4,2022,EZ27-945-1532,Aviva,Grey,True,2023-10-16 00:00:00
1533,1533,Honda,Civic,2019,DX95-340-1533,Co-operators,White,True,2023-03-31 00:00:00
1534,1534,Chevrolet,Equinox,2022,YA73-514-1534,Intact Insurance,Red,True,2022-08-19 00:00:00
1535,1535,Subaru,Outback,2023,EP10-539-1535,Co-operators,Silver,True,2022-11-27 00:00:00
1536,1536,Kia,Forte,2021,MD28-881-1536,Co-operators,Black,True,2022-08-06 00:00:00
1537,1537,Honda,Civic,2019,OT29-614-1537,Intact Insurance,Silver,True,2023-09-28 00:00:00
1538,1538,Toyota,Corolla,2019,FY89-625-1538,Desjardins,Red,True,2023-03-21 00:00:00
1539,1539,Tesla,Model Y,2022,OI68-404-1539,Aviva,Black,True,2022-08-19 00:00:00
1540,1540,Hyundai,Sonata,2018,IH78-365-1540,Desjardins,Red,True,2023-10-03 00:00:00
1541,1541,Tesla,Model Y,2024,QH40-949-1541,Aviva,Red,True,2022-06-29 00:00:00
1542,1542,Toyota,RAV4,2020,RU31-586-1542,Co-operators,Black,True,2022-09-18 00:00:00
1543,1543,Hyundai,Tucson,2023,WX56-269-1543,ICBC,Silver,True,2023-11-09 00:00:00
1544,1544,Honda,Accord,2019,JJ63-921-1544,Desjardins,Red,True,2022-11-15 00:00:00
1545,1545,Honda,Accord,2018,CC88-879-1545,Aviva,Grey,True,2022-05-14 00:00:00
1546,1546,Toyota,RAV4,2024,CP28-772-1546,Desjardins,Blue,True,2023-05-07 00:00:00
1547,1547,Hyundai,Elantra,2024,UC85-767-1547,Intact Insurance,Red,True,2022-07-28 00:00:00
1548,1548,Tesla,Model 3,2024,WU15-569-1548,Co-operators,Grey,True,2022-09-14 00:00:00
1549,1549,Hyundai,Elantra,2021,QL54-536-1549,TD Insurance,Black,True,2022-10-03 00:00:00
1550,1550,Honda,CR-V,2023,UB19-546-1550,TD Insurance,Silver,True,2022-11-27 00:00:00
1551,1551,Toyota,Corolla,2019,DY26-129-1551,TD Insurance,Grey,True,2022-12-07 00:00:00
1552,1552,Honda,Accord,2023,NO39-701-1552,Aviva,Blue,True,2024-01-08 00:00:00
1553,1553,Hyundai,Sonata,2022,HE76-812-1553,TD Insurance,Silver,True,2023-06-06 00:00:00
1554,1554,Hyundai,Tucson,2018,EM63-354-1554,Intact Insurance,Silver,True,2023-12-06 00:00:00
1555,1555,Ford,Escape,2022,UH31-637-1555,Desjardins,White,True,2022-11-22 00:00:00
1556,1556,Toyota,RAV4,2021,PP39-542-1556,Co-operators,Silver,True,2023-12-06 00:00:00
1557,1557,Kia,Forte,2024,HG50-819-1557,Aviva,Grey,True,2023-10-26 00:00:00
1558,1558,Toyota,RAV4,2021,UX53-945-1558,Co-operators,Dark Blue,True,2023-03-27 00:00:00
1559,1559,Ford,Fusion,2022,KR73-765-1559,ICBC,Black,True,2023-05-06 00:00:00
1560,1560,Nissan,Rogue,2022,UM58-875-1560,Intact Insurance,Blue,True,2023-05-14 00:00:00
1561,1561,Kia,Forte,2022,XL13-595-1561,Aviva,Grey,True,2023-06-14 00:00:00
1562,1562,Honda,CR-V,2022,MX32-331-1562,Desjardins,Blue,True,2023-10-28 00:00:00
1563,1563,Hyundai,Tucson,2018,YB94-173-1563,TD Insurance,Blue,True,2023-04-02 00:00:00
1564,1564,Chevrolet,Equinox,2024,AW45-720-1564,Aviva,Grey,True,2023-06-13 00:00:00
1565,1565,Toyota,Corolla,2019,KN99-285-1565,Desjardins,Red,True,2023-10-26 00:00:00
1566,1566,Toyota,Camry,2019,KY51-480-1566,TD Insurance,Blue,True,2022-07-08 00:00:00
1567,1567,Ford,Fusion,2022,JM34-253-1567,Co-operators,Blue,True,2023-03-30 00:00:00
1568,1568,Toyota,Prius,2020,VN68-416-1568,TD Insurance,Black,True,2022-09-11 00:00:00
1569,1569,Honda,CR-V,2021,LM96-210-1569,ICBC,Black,True,2022-12-23 00:00:00
1570,1570,Honda,Accord,2020,IU93-944-1570,TD Insurance,White,True,2023-02-16 00:00:00
1571,1571,Tesla,Model Y,2024,CN93-610-1571,Aviva,Blue,True,2023-07-28 00:00:00
1572,1572,Hyundai,Tucson,2022,ZT89-466-1572,ICBC,White,True,2023-11-10 00:00:00
1573,1573,Nissan,Rogue,2018,ZI74-306-1573,Co-operators,Black,True,2023-09-18 00:00:00
1574,1574,Honda,Civic,2024,CD79-948-1574,Intact Insurance,Silver,True,2023-09-23 00:00:00
1575,1575,Nissan,Sentra,2018,ND81-548-1575,ICBC,Blue,True,2023-06-21 00:00:00
1576,1576,Hyundai,Elantra,2020,VI12-517-1576,Co-operators,Black,True,2023-09-30 00:00:00
1577,1577,Chevrolet,Equinox,2019,JP95-704-1577,Desjardins,Red,True,2022-09-02 00:00:00
1578,1578,Honda,Accord,2022,PR36-891-1578,Intact Insurance,Red,True,2023-11-24 00:00:00
1579,1579,Subaru,Forester,2018,OS32-796-1579,Desjardins,Red,True,2023-12-29 00:00:00
1580,1580,Honda,CR-V,2023,YY96-699-1580,ICBC,Blue,True,2022-06-13 00:00:00
1581,1581,Tesla,Model Y,2022,LZ54-974-1581,Desjardins,White,True,2023-08-14 00:00:00
1582,1582,Ford,Fusion,2023,OP14-465-1582,Aviva,Red,True,2022-06-01 00:00:00
1583,1583,Honda,CR-V,2021,CR19-893-1583,Co-operators,Red,True,2023-12-11 00:00:00
1584,1584,Nissan,Rogue,2019,JW70-537-1584,TD Insurance,Red,True,2023-02-28 00:00:00
1585,1585,Tesla,Model 3,2022,AK35-373-1585,ICBC,Red,True,2023-08-16 00:00:00
1586,1586,Nissan,Sentra,2021,IJ51-178-1586,Intact Insurance,Black,True,2024-01-17 00:00:00
1587,1587,Kia,Sportage,2020,SR42-448-1587,Aviva,Silver,True,2022-12-24 00:00:00
1588,1588,Nissan,Altima,2024,NE37-279-1588,Intact Insurance,Grey,True,2023-11-15 00:00:00
1589,1589,Toyota,Prius,2020,WV11-206-1589,ICBC,Red,True,2023-05-10 00:00:00
1590,1590,Hyundai,Tucson,2019,WL70-176-1590,TD Insurance,Black,True,2023-09-03 00:00:00
1591,1591,Toyota,Camry,2019,TP32-611-1591,Desjardins,Black,True,2022-08-25 00:00:00
1592,1592,Subaru,Outback,2020,LK97-395-1592,TD Insurance,Blue,True,2023-08-04 00:00:00
1593,1593,Honda,Accord,2021,CI28-375-1593,Aviva,Blue,True,2022-11-13 00:00:00
1594,1594,Subaru,Forester,2020,DX67-472-1594,TD Insurance,White,True,2022-11-18 00:00:00
1595,1595,Toyota,Corolla,2022,TM18-798-1595,Desjardins,Red,True,2023-06-06 00:00:00
1596,1596,Subaru,Outback,2020,IM54-888-1596,Aviva,Black,True,2023-07-31 00:00:00
1597,1597,Tesla,Model Y,2019,PE41-391-1597,Desjardins,Red,True,2022-12-05 00:00:00
1598,1598,Chevrolet,Malibu,2019,GR88-258-1598,Aviva,Grey,True,2023-03-26 00:00:00
1599,1599,Chevrolet,Equinox,2020,NM35-593-1599,Co-operators,Grey,True,2023-09-05 00:00:00
1600,1600,Honda,Civic,2022,PI92-257-1600,Co-operators,Silver,True,2023-12-28 00:00:00
1601,1601,Hyundai,Tucson,2019,PH57-681-1601,Co-operators,Black,True,2023-10-07 00:00:00
1602,1602,Toyota,RAV4,2020,QA74-887-1602,Aviva,Blue,True,2024-01-19 00:00:00
1603,1603,Subaru,Outback,2024,IP64-743-1603,TD Insurance,Red,True,2022-09-23 00:00:00
1604,1604,Ford,Fusion,2019,RO26-368-1604,ICBC,Blue,True,2023-06-01 00:00:00
1605,1605,Honda,CR-V,2020,VS28-285-1605,Intact Insurance,Dark Blue,True,2023-06-03 00:00:00
1606,1606,Subaru,Outback,2019,HP56-780-1606,Co-operators,Dark Blue,True,2022-10-20 00:00:00
1607,1607,Nissan,Rogue,2018,IG31-943-1607,TD Insurance,Blue,True,2023-12-27 00:00:00
1608,1608,Nissan,Sentra,2019,PN75-652-1608,Co-operators,White,True,2023-02-03 00:00:00
1609,1609,Toyota,Corolla,2022,XV21-717-1609,Aviva,Red,True,2022-08-08 00:00:00
1610,1610,Honda,Accord,2024,FS51-860-1610,Aviva,Grey,True,2022-05-02 00:00:00
1611,1611,Hyundai,Elantra,2020,UR87-722-1611,Co-operators,White,True,2022-07-09 00:00:00
1612,1612,Subaru,Outback,2024,FM98-416-1612,ICBC,Dark Blue,True,2023-12-18 00:00:00
1613,1613,Tesla,Model 3,2019,RY83-941-1613,ICBC,White,True,2022-07-11 00:00:00
1614,1614,Ford,Explorer,2020,YJ89-371-1614,Aviva,Blue,True,2023-09-13 00:00:00
1615,1615,Nissan,Rogue,2021,GS26-857-1615,Intact Insurance,Black,True,2022-09-01 00:00:00
1616,1616,Toyota,Prius,2022,MC76-577-1616,Desjardins,Red,True,2022-05-12 00:00:00
1617,1617,Toyota,Corolla,2018,AE86-289-1617,TD Insurance,Black,True,2023-10-14 00:00:00
1618,1618,Honda,Civic,2019,WT11-694-1618,Aviva,Silver,True,2023-05-06 00:00:00
1619,1619,Tesla,Model Y,2021,LA72-475-1619,Intact Insurance,Dark Blue,True,2023-01-11 00:00:00
1620,1620,Nissan,Rogue,2024,CW27-790-1620,Desjardins,Silver,True,2023-08-28 00:00:00
1621,1621,Toyota,Prius,2020,CC61-606-1621,Desjardins,Dark Blue,True,2023-12-29 00:00:00
1622,1622,Kia,Forte,2024,WN49-448-1622,Intact Insurance,Grey,True,2023-09-04 00:00:00
1623,1623,Ford,Escape,2018,JM98-212-1623,Intact Insurance,Grey,True,2023-07-28 00:00:00
1624,1624,Nissan,Rogue,2023,SM84-315-1624,ICBC,Black,True,2022-08-04 00:00:00
1625,1625,Toyota,Camry,2022,RY91-819-1625,ICBC,Red,True,2023-10-20 00:00:00
1626,1626,Honda,CR-V,2023,UT68-990-1626,Co-operators,White,True,2023-11-13 00:00:00
1627,1627,Nissan,Altima,2019,OG62-592-1627,Aviva,Black,True,2022-10-22 00:00:00
1628,1628,Toyota,Corolla,2023,IY55-100-1628,Aviva,Grey,True,2022-12-26 00:00:00
1629,1629,Tesla,Model Y,2020,EI34-637-1629,Desjardins,Dark Blue,True,2023-07-07 00:00:00
1630,1630,Hyundai,Elantra,2022,AZ11-601-1630,Intact Insurance,Red,True,2022-11-11 00:00:00
1631,1631,Ford,Escape,2023,KY96-694-1631,Intact Insurance,Red,True,2022-06-07 00:00:00
1632,1632,Ford,Escape,2018,QG52-901-1632,Aviva,Silver,True,2023-12-21 00:00:00
1633,1633,Ford,Escape,2024,SW43-386-1633,TD Insurance,Black,True,2022-04-14 00:00:00
1634,1634,Ford,Fusion,2024,UT94-895-1634,Desjardins,Dark Blue,True,2022-12-14 00:00:00
1635,1635,Nissan,Sentra,2022,KK25-152-1635,TD Insurance,White,True,2023-03-13 00:00:00
1636,1636,Tesla,Model 3,2020,UW57-565-1636,Intact Insurance,White,True,2023-08-29 00:00:00
1637,1637,Kia,Sportage,2022,TF98-776-1637,ICBC,White,True,2022-08-04 00:00:00
1638,1638,Hyundai,Sonata,2021,ME30-630-1638,ICBC,Red,True,2023-09-26 00:00:00
1639,1639,Subaru,Outback,2022,FW45-278-1639,ICBC,Black,True,2022-10-30 00:00:00
1640,1640,Toyota,Prius,2023,ZB75-395-1640,TD Insurance,Black,True,2023-07-09 00:00:00
1641,1641,Nissan,Sentra,2022,FN50-682-1641,ICBC,White,True,2023-09-19 00:00:00
1642,1642,Kia,Forte,2023,YV67-755-1642,ICBC,Blue,True,2023-09-27 00:00:00
1643,1643,Nissan,Altima,2022,RU98-827-1643,Desjardins,Blue,True,2022-08-10 00:00:00
1644,1644,Chevrolet,Malibu,2022,SM59-565-1644,Desjardins,Grey,True,2022-08-03 00:00:00
1645,1645,Chevrolet,Malibu,2020,ZA95-615-1645,Co-operators,Black,True,2023-02-23 00:00:00
1646,1646,Ford,Escape,2019,LY79-156-1646,ICBC,Dark Blue,True,2022-04-26 00:00:00
1647,1647,Nissan,Sentra,2023,PS19-545-1647,Desjardins,White,True,2023-12-07 00:00:00
1648,1648,Honda,Accord,2023,UR31-726-1648,ICBC,Black,True,2022-06-25 00:00:00
1649,1649,Chevrolet,Malibu,2021,FI36-644-1649,Intact Insurance,Red,True,2022-07-17 00:00:00
1650,1650,Toyota,RAV4,2023,QB97-838-1650,Desjardins,Red,True,2023-10-03 00:00:00
1651,1651,Kia,Sportage,2021,KB36-984-1651,Intact Insurance,Grey,True,2024-01-21 00:00:00
1652,1652,Nissan,Rogue,2021,UK93-449-1652,TD Insurance,Silver,True,2022-07-20 00:00:00
1653,1653,Chevrolet,Equinox,2020,WZ26-305-1653,ICBC,Dark Blue,True,2022-07-07 00:00:00
1654,1654,Hyundai,Sonata,2022,AA61-514-1654,TD Insurance,White,True,2022-08-30 00:00:00
1655,1655,Honda,Civic,2020,RD65-104-1655,Desjardins,White,True,2022-11-09 00:00:00
1656,1656,Ford,Fusion,2023,PS90-695-1656,Aviva,Silver,True,2022-06-09 00:00:00
1657,1657,Nissan,Sentra,2024,IW85-461-1657,Desjardins,Red,True,2022-09-14 00:00:00
1658,1658,Honda,Civic,2020,UX83-664-1658,Co-operators,Grey,True,2023-07-28 00:00:00
1659,1659,Subaru,Forester,2023,JF28-111-1659,Aviva,Red,True,2023-09-10 00:00:00
1660,1660,Nissan,Sentra,2022,FZ72-580-1660,Aviva,Dark Blue,True,2022-08-11 00:00:00
1661,1661,Hyundai,Elantra,2018,US95-346-1661,Co-operators,Grey,True,2022-12-02 00:00:00
1662,1662,Honda,Civic,2024,SP31-679-1662,Intact Insurance,Red,True,2023-02-11 00:00:00
1663,1663,Toyota,Corolla,2024,FV29-547-1663,ICBC,Black,True,2023-10-15 00:00:00
1664,1664,Toyota,Prius,2020,ZM41-429-1664,Aviva,Dark Blue,True,2022-04-28 00:00:00
1665,1665,Nissan,Rogue,2023,NN90-964-1665,Co-operators,Silver,True,2023-01-26 00:00:00
1666,1666,Toyota,Corolla,2024,ZP85-218-1666,Desjardins,Dark Blue,True,2023-07-27 00:00:00
1667,1667,Toyota,Camry,2020,PU24-223-1667,Desjardins,Dark Blue,True,2022-09-27 00:00:00
1668,1668,Ford,Explorer,2023,VF39-426-1668,TD Insurance,Grey,True,2022-09-26 00:00:00
1669,1669,Kia,Forte,2020,OR37-289-1669,Co-operators,Black,True,2023-05-04 00:00:00
1670,1670,Chevrolet,Malibu,2020,JL60-433-1670,Aviva,White,True,2022-06-03 00:00:00
1671,1671,Toyota,Prius,2019,GF10-474-1671,TD Insurance,Dark Blue,True,2022-11-05 00:00:00
1672,1672,Ford,Explorer,2018,WS45-141-1672,Desjardins,Red,True,2022-05-13 00:00:00
1673,1673,Ford,Fusion,2018,FP70-608-1673,Intact Insurance,Blue,True,2022-07-10 00:00:00
1674,1674,Toyota,Corolla,2018,NI93-499-1674,Intact Insurance,Blue,True,2022-09-03 00:00:00
1675,1675,Tesla,Model Y,2023,RE24-791-1675,ICBC,White,True,2023-07-10 00:00:00
1676,1676,Honda,Civic,2021,LV68-443-1676,Aviva,White,True,2023-12-26 00:00:00
1677,1677,Hyundai,Elantra,2023,XF72-541-1677,TD Insurance,White,True,2022-11-08 00:00:00
1678,1678,Kia,Forte,2018,FF82-294-1678,Intact Insurance,Blue,True,2023-02-01 00:00:00
1679,1679,Chevrolet,Equinox,2024,KY21-799-1679,Intact Insurance,Black,True,2023-05-28 00:00:00
1680,1680,Toyota,Camry,2022,XQ58-761-1680,Desjardins,Dark Blue,True,2022-08-07 00:00:00
1681,1681,Ford,Escape,2020,TI32-119-1681,Desjardins,Grey,True,2023-09-28 00:00:00
1682,1682,Toyota,RAV4,2022,WH33-432-1682,Desjardins,Silver,True,2023-02-16 00:00:00
1683,1683,Chevrolet,Equinox,2024,LG23-611-1683,Desjardins,Grey,True,2023-10-29 00:00:00
1684,1684,Honda,Civic,2024,CL92-807-1684,Co-operators,Silver,True,2023-06-03 00:00:00
1685,1685,Ford,Fusion,2023,CS27-110-1685,Intact Insurance,White,True,2023-01-02 00:00:00
1686,1686,Chevrolet,Malibu,2024,JJ24-553-1686,Intact Insurance,Red,True,2023-04-06 00:00:00
1687,1687,Hyundai,Sonata,2020,YZ34-974-1687,ICBC,Grey,True,2022-06-17 00:00:00
1688,1688,Chevrolet,Equinox,2022,AP99-658-1688,Desjardins,Black,True,2023-02-26 00:00:00
1689,1689,Honda,Civic,2019,IS86-950-1689,Desjardins,Red,True,2023-08-25 00:00:00
1690,1690,Tesla,Model Y,2019,NS86-477-1690,Intact Insurance,Dark Blue,True,2023-11-23 00:00:00
1691,1691,Kia,Sportage,2024,DG33-114-1691,Aviva,Blue,True,2023-03-08 00:00:00
1692,1692,Honda,CR-V,2024,PI77-472-1692,ICBC,Black,True,2023-01-04 00:00:00
1693,1693,Chevrolet,Malibu,2019,YU69-506-1693,Co-operators,Silver,True,2022-09-08 00:00:00
1694,1694,Honda,CR-V,2023,GN84-310-1694,ICBC,Black,True,2023-12-17 00:00:00
1695,1695,Toyota,Prius,2020,XO32-124-1695,Intact Insurance,Blue,True,2022-05-25 00:00:00
1696,1696,Subaru,Forester,2018,EL68-333-1696,TD Insurance,Red,True,2023-10-10 00:00:00
1697,1697,Honda,Accord,2018,BK61-570-1697,Co-operators,Dark Blue,True,2022-12-04 00:00:00
1698,1698,Honda,CR-V,2022,BN59-439-1698,Desjardins,Silver,True,2023-06-06 00:00:00
1699,1699,Tesla,Model Y,2021,AK57-307-1699,Aviva,White,True,2023-02-26 00:00:00
1700,1700,Hyundai,Elantra,2020,MK17-242-1700,TD Insurance,Grey,True,2022-07-03 00:00:00
1701,1701,Nissan,Altima,2019,XI50-443-1701,TD Insurance,Dark Blue,True,2023-01-13 00:00:00
1702,1702,Toyota,Camry,2020,IS89-263-1702,TD Insurance,Black,True,2022-06-18 00:00:00
1703,1703,Toyota,Corolla,2023,QZ35-593-1703,ICBC,Black,True,2023-10-05 00:00:00
1704,1704,Ford,Explorer,2022,VR14-369-1704,Intact Insurance,Red,True,2023-09-24 00:00:00
1705,1705,Ford,Escape,2020,NO35-661-1705,Aviva,Dark Blue,True,2023-06-25 00:00:00
1706,1706,Tesla,Model Y,2020,VQ80-157-1706,Co-operators,Black,True,2022-08-09 00:00:00
1707,1707,Kia,Sportage,2019,KX40-726-1707,Intact Insurance,Silver,True,2022-11-20 00:00:00
1708,1708,Honda,Accord,2024,DL86-919-1708,TD Insurance,White,True,2023-06-10 00:00:00
1709,1709,Toyota,Camry,2024,JA98-830-1709,Desjardins,Silver,True,2023-04-02 00:00:00
1710,1710,Tesla,Model 3,2024,CP20-706-1710,Aviva,Blue,True,2023-01-17 00:00:00
1711,1711,Nissan,Altima,2019,QH19-437-1711,Desjardins,White,True,2023-09-07 00:00:00
1712,1712,Subaru,Forester,2021,AD95-133-1712,Aviva,White,True,2023-10-25 00:00:00
1713,1713,Honda,Civic,2019,OV51-305-1713,Aviva,Dark Blue,True,2023-11-11 00:00:00
1714,1714,Tesla,Model 3,2024,KQ95-594-1714,Aviva,Grey,True,2023-08-01 00:00:00
1715,1715,Hyundai,Sonata,2023,VJ91-322-1715,TD Insurance,White,True,2022-09-18 00:00:00
1716,1716,Honda,Accord,2024,KW12-329-1716,Desjardins,Red,True,2023-02-01 00:00:00
1717,1717,Nissan,Rogue,2021,PQ25-611-1717,Co-operators,Red,True,2022-11-27 00:00:00
1718,1718,Tesla,Model 3,2019,EM57-588-1718,Intact Insurance,Black,True,2023-02-07 00:00:00
1719,1719,Toyota,RAV4,2022,PG47-866-1719,Co-operators,Grey,True,2023-07-21 00:00:00
1720,1720,Ford,Explorer,2022,JE58-422-1720,ICBC,Grey,True,2023-12-18 00:00:00
1721,1721,Chevrolet,Malibu,2024,ZJ39-488-1721,Desjardins,Black,True,2022-06-20 00:00:00
1722,1722,Ford,Fusion,2024,DV24-176-1722,Aviva,White,True,2022-12-20 00:00:00
1723,1723,Toyota,Corolla,2023,YR18-670-1723,Desjardins,Red,True,2023-07-16 00:00:00
1724,1724,Honda,Civic,2024,YY58-161-1724,Co-operators,Red,True,2022-12-06 00:00:00
1725,1725,Tesla,Model Y,2020,MZ35-900-1725,Intact Insurance,Grey,True,2023-09-20 00:00:00
1726,1726,Subaru,Forester,2018,FH61-962-1726,TD Insurance,White,True,2024-01-18 00:00:00
1727,1727,Subaru,Outback,2024,NZ38-545-1727,ICBC,Blue,True,2023-06-22 00:00:00
1728,1728,Subaru,Forester,2018,XO80-560-1728,Co-operators,Black,True,2022-04-28 00:00:00
1729,1729,Toyota,Prius,2021,XI52-307-1729,ICBC,Red,True,2023-10-06 00:00:00
1730,1730,Hyundai,Elantra,2019,EC89-585-1730,Aviva,Black,True,2022-09-15 00:00:00
1731,1731,Chevrolet,Malibu,2019,HC61-374-1731,Desjardins,Black,True,2022-11-22 00:00:00
1732,1732,Nissan,Sentra,2023,SB19-663-1732,Intact Insurance,Blue,True,2022-06-25 00:00:00
1733,1733,Toyota,Camry,2019,DU16-457-1733,Intact Insurance,White,True,2023-03-05 00:00:00
1734,1734,Hyundai,Elantra,2022,CF97-811-1734,Intact Insurance,Dark Blue,True,2023-02-19 00:00:00
1735,1735,Hyundai,Sonata,2021,US66-930-1735,ICBC,Silver,True,2024-01-19 00:00:00
1736,1736,Nissan,Altima,2022,HW60-813-1736,Co-operators,Grey,True,2023-03-21 00:00:00
1737,1737,Hyundai,Tucson,2020,KY31-896-1737,Intact Insurance,Dark Blue,True,2023-10-05 00:00:00
1738,1738,Kia,Sportage,2024,AR50-693-1738,Aviva,Silver,True,2023-01-07 00:00:00
1739,1739,Chevrolet,Malibu,2021,HJ79-595-1739,Intact Insurance,Blue,True,2022-11-24 00:00:00
1740,1740,Honda,Accord,2022,KZ14-502-1740,Co-operators,Black,True,2023-10-08 00:00:00
1741,1741,Tesla,Model 3,2018,BT84-613-1741,Aviva,Dark Blue,True,2023-03-10 00:00:00
1742,1742,Honda,Accord,2024,WP63-189-1742,ICBC,Red,True,2023-10-17 00:00:00
1743,1743,Tesla,Model 3,2024,RA32-368-1743,Desjardins,Grey,True,2023-01-09 00:00:00
1744,1744,Honda,CR-V,2020,CX77-980-1744,Aviva,White,True,2023-01-10 00:00:00
1745,1745,Honda,CR-V,2020,XA43-624-1745,Intact Insurance,Dark Blue,True,2023-02-03 00:00:00
1746,1746,Chevrolet,Equinox,2020,HT97-506-1746,ICBC,White,True,2022-07-04 00:00:00
1747,1747,Chevrolet,Equinox,2020,SF45-732-1747,Co-operators,White,True,2023-01-21 00:00:00
1748,1748,Ford,Explorer,2019,PE50-898-1748,TD Insurance,Grey,True,2022-10-29 00:00:00
1749,1749,Toyota,Camry,2021,HR57-471-1749,Co-operators,Red,True,2023-05-06 00:00:00
