ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
6156,7368,1187,2024-07-15 19:58:00,2024-07-15 20:01:00,2024-07-15 21:00:00,53.564739,-113.466976,53.540257,-113.428109,25.96,39.84,1.0,completed,
6157,3604,1232,2024-09-06 01:14:00,2024-09-06 01:25:00,2024-09-06 02:44:00,53.57416,-113.475551,53.482956,-113.565034,36.46,68.18,1.25,completed,
6158,6482,790,2024-11-15 10:19:00,2024-11-15 10:30:00,2024-11-15 10:47:00,49.828111,-97.117442,49.860846,-97.079623,4.91,20.75,2.0,completed,
6159,9862,35,2024-04-21 16:56:00,,,45.571744,-73.605177,45.544201,-73.511294,13.17,5.0,1.25,cancelled,no_show
6160,5053,1355,2024-04-25 00:03:00,,,44.623892,-63.497192,44.638834,-63.49664,29.35,5.0,1.0,cancelled,no_show
6161,2591,995,2024-03-13 03:41:00,2024-03-13 03:49:00,2024-03-13 05:10:00,49.932865,-97.13202,49.858468,-97.198485,33.28,100.18,2.0,completed,
6162,7221,403,2024-11-11 04:26:00,,,43.672735,-79.367285,43.617991,-79.427277,8.68,5.0,1.5,cancelled,rider_cancelled
6163,6412,1117,2024-01-14 05:33:00,2024-01-14 05:40:00,2024-01-14 06:41:00,49.291351,-123.126404,49.317986,-123.138296,26.49,44.64,1.1,completed,
6164,5192,2306,2024-08-20 18:23:00,2024-08-20 18:32:00,2024-08-20 19:26:00,49.88433,-97.107839,49.90686,-97.181941,25.2,77.56,2.0,completed,
6165,7317,667,2024-06-19 01:55:00,2024-06-19 02:00:00,2024-06-19 03:14:00,48.353007,-123.292553,48.46173,-123.305099,33.28,55.1,1.1,completed,
6166,6028,1057,2024-10-04 05:38:00,2024-10-04 05:46:00,2024-10-04 05:52:00,43.687244,-79.433497,43.727477,-79.348985,3.18,15.9,2.0,completed,
6167,7128,1006,2024-05-04 12:36:00,2024-05-04 12:42:00,2024-05-04 13:03:00,46.838445,-71.286395,46.827556,-71.151755,10.68,32.29,1.75,completed,
6168,8405,860,2024-03-08 21:07:00,2024-03-08 21:13:00,2024-03-08 21:40:00,49.283404,-123.110165,49.256787,-123.084814,10.48,31.8,1.75,completed,
6169,8485,2351,2024-04-01 19:21:00,2024-04-01 19:24:00,2024-04-01 20:28:00,53.468787,-113.538724,53.52595,-113.557433,26.96,41.24,1.0,completed,
6170,9799,2459,2024-08-09 07:01:00,2024-08-09 07:13:00,2024-08-09 08:03:00,43.689075,-79.324812,43.593028,-79.349155,19.31,30.53,1.0,completed,
6171,2530,1059,2024-08-27 08:45:00,2024-08-27 08:48:00,2024-08-27 09:57:00,48.420035,-123.371898,48.35419,-123.434285,30.12,50.23,1.1,completed,
6172,5075,513,2024-10-31 03:02:00,2024-10-31 03:12:00,2024-10-31 04:29:00,49.324555,-123.127372,49.349316,-123.148794,36.6,95.8,1.75,completed,
6173,8980,1890,2024-05-13 14:12:00,,,45.451461,-75.622473,45.371277,-75.711797,28.55,5.0,2.0,cancelled,rider_cancelled
6174,9886,1756,2024-09-15 13:14:00,2024-09-15 13:22:00,2024-09-15 14:20:00,51.102114,-114.048048,51.048111,-114.059471,26.58,71.25,1.75,completed,
6175,7527,1643,2024-07-08 12:15:00,2024-07-08 12:24:00,2024-07-08 13:31:00,46.824042,-71.246106,46.878365,-71.232407,30.84,70.01,1.5,completed,
6176,6487,1480,2024-05-03 04:53:00,2024-05-03 05:01:00,2024-05-03 05:20:00,45.398256,-75.694443,45.41632,-75.620441,8.51,26.97,1.75,completed,
6177,9560,2032,2024-07-11 12:42:00,2024-07-11 12:46:00,2024-07-11 14:08:00,45.391857,-75.76372,45.440565,-75.747232,35.4,79.59,1.5,completed,
6178,6854,1733,2024-01-22 08:21:00,2024-01-22 08:29:00,2024-01-22 09:35:00,45.444151,-75.701826,45.407357,-75.751362,27.1,62.16,1.5,completed,
6179,5926,1201,2024-07-07 22:08:00,,,46.788411,-71.287586,46.735293,-71.258566,28.99,0.0,1.0,cancelled,driver_cancelled
6180,3328,1416,2024-12-13 11:26:00,2024-12-13 11:37:00,2024-12-13 12:22:00,45.438075,-75.739653,45.36231,-75.683948,21.29,33.31,1.0,completed,
6181,6469,2037,2024-07-22 03:58:00,2024-07-22 04:10:00,2024-07-22 04:58:00,43.612208,-79.366786,43.604935,-79.380714,23.42,36.29,1.0,completed,
6182,8013,995,2024-04-26 23:38:00,2024-04-26 23:46:00,2024-04-27 00:34:00,45.366555,-75.7074,45.467216,-75.681607,23.19,71.93,2.0,completed,
6183,4419,473,2024-08-30 09:04:00,2024-08-30 09:15:00,2024-08-30 10:21:00,51.048223,-114.04508,51.006753,-114.057042,27.55,73.62,1.75,completed,
6184,6512,2262,2024-11-13 14:54:00,2024-11-13 15:00:00,2024-11-13 15:13:00,44.722018,-63.570946,44.713498,-63.600985,6.02,14.91,1.25,completed,
6185,5242,2020,2024-06-07 20:53:00,2024-06-07 20:57:00,2024-06-07 22:00:00,46.799025,-71.257047,46.740119,-71.179173,26.08,40.01,1.0,completed,
6186,8468,1650,2024-11-29 09:08:00,,,51.056087,-114.124793,51.046755,-114.077352,8.69,5.0,1.0,cancelled,no_show
6187,3967,1563,2024-05-07 21:41:00,2024-05-07 21:52:00,2024-05-07 23:23:00,44.603706,-63.65369,44.59454,-63.541531,37.82,62.09,1.1,completed,
6188,2513,1659,2024-03-24 21:19:00,2024-03-24 21:27:00,2024-03-24 21:52:00,44.632041,-63.571469,44.603596,-63.597443,10.76,37.13,2.0,completed,
6189,8425,1145,2024-10-07 06:38:00,2024-10-07 06:49:00,2024-10-07 07:43:00,44.639479,-63.599283,44.687235,-63.521941,25.46,78.29,2.0,completed,
6190,6538,294,2024-09-01 04:09:00,2024-09-01 04:12:00,2024-09-01 05:19:00,45.414666,-75.675473,45.435147,-75.620681,28.63,47.94,1.1,completed,
6191,6786,1718,2024-12-23 16:20:00,2024-12-23 16:25:00,2024-12-23 16:57:00,49.342008,-123.129351,49.347728,-123.166212,15.67,44.52,1.75,completed,
6192,5122,996,2024-10-15 20:11:00,2024-10-15 20:15:00,2024-10-15 21:29:00,49.921852,-97.153866,49.853002,-97.175901,30.22,50.39,1.1,completed,
6193,3963,1632,2024-08-30 13:40:00,2024-08-30 13:52:00,2024-08-30 14:39:00,49.258161,-123.075227,49.284318,-123.12992,18.13,28.88,1.0,completed,
6194,3150,2015,2024-07-28 04:25:00,2024-07-28 04:37:00,2024-07-28 05:06:00,45.505971,-73.518244,45.464155,-73.548866,11.34,38.75,2.0,completed,
6195,3932,2135,2024-08-12 01:03:00,2024-08-12 01:08:00,2024-08-12 02:06:00,49.217766,-123.128928,49.278704,-123.197521,22.95,35.63,1.0,completed,
6196,3495,1154,2024-06-07 23:25:00,2024-06-07 23:30:00,2024-06-08 00:29:00,44.606867,-63.532775,44.576648,-63.619219,25.18,42.63,1.1,completed,
6197,9788,1403,2024-04-19 16:30:00,2024-04-19 16:38:00,2024-04-19 17:11:00,46.818353,-71.230538,46.869309,-71.129144,11.41,38.95,2.0,completed,
6198,5610,1278,2024-06-28 17:39:00,2024-06-28 17:46:00,2024-06-28 18:26:00,49.904852,-97.103636,49.965802,-97.133249,19.8,46.83,1.5,completed,
6199,8282,122,2024-07-12 18:13:00,2024-07-12 18:18:00,2024-07-12 18:56:00,44.666148,-63.5961,44.574628,-63.533296,18.3,36.4,1.25,completed,
6200,8561,699,2024-10-17 09:00:00,2024-10-17 09:05:00,2024-10-17 09:49:00,49.304542,-123.0889,49.287597,-123.196408,20.84,65.35,2.0,completed,
6201,5947,2407,2024-10-15 11:59:00,2024-10-15 12:06:00,2024-10-15 12:31:00,51.004315,-114.076744,51.026897,-114.035663,13.08,21.81,1.0,completed,
6202,7312,2276,2024-05-02 20:36:00,2024-05-02 20:42:00,2024-05-02 21:54:00,45.483513,-75.719525,45.488817,-75.682701,33.47,100.72,2.0,completed,
6203,3661,1699,2024-06-06 14:32:00,2024-06-06 14:41:00,2024-06-06 15:44:00,49.857659,-97.072695,49.870683,-97.093628,28.67,48.0,1.1,completed,
6204,5638,1216,2024-05-27 04:05:00,2024-05-27 04:09:00,2024-05-27 04:28:00,49.225574,-123.047877,49.259747,-123.196095,6.15,15.14,1.25,completed,
6205,3789,2395,2024-03-27 17:55:00,2024-03-27 17:59:00,2024-03-27 18:35:00,48.361066,-123.382109,48.366004,-123.336125,15.41,25.07,1.0,completed,
6206,7139,1254,2024-02-07 16:36:00,2024-02-07 16:45:00,2024-02-07 17:07:00,43.600217,-79.432892,43.642212,-79.357334,8.44,26.8,1.75,completed,
6207,7259,425,2024-05-16 00:58:00,,,45.38291,-75.710748,45.44386,-75.623671,9.94,5.0,1.5,cancelled,rider_cancelled
6208,9298,1085,2024-06-01 18:30:00,2024-06-01 18:37:00,2024-06-01 18:59:00,44.588768,-63.637024,44.661808,-63.5857,10.03,30.7,1.75,completed,
6209,7245,1471,2024-11-19 01:42:00,2024-11-19 01:50:00,2024-11-19 02:35:00,43.587806,-79.376813,43.731717,-79.442043,17.77,28.38,1.0,completed,
6210,2572,55,2024-03-01 21:31:00,2024-03-01 21:39:00,2024-03-01 22:16:00,45.500975,-73.518609,45.431426,-73.509565,16.49,29.24,1.1,completed,
6211,6365,2316,2024-06-22 01:23:00,2024-06-22 01:33:00,2024-06-22 02:39:00,48.454135,-123.425408,48.390731,-123.328514,29.05,55.21,1.25,completed,
6212,4414,1977,2024-08-10 07:45:00,2024-08-10 07:55:00,2024-08-10 09:12:00,46.73836,-71.181204,46.882651,-71.22719,34.62,51.97,1.0,completed,
6213,9359,457,2024-01-17 15:05:00,2024-01-17 15:13:00,2024-01-17 16:02:00,45.409445,-75.699215,45.404026,-75.664484,23.98,40.78,1.1,completed,
6214,7614,2306,2024-05-03 04:44:00,2024-05-03 04:47:00,2024-05-03 05:28:00,46.819654,-71.271813,46.757472,-71.250329,18.19,50.69,1.75,completed,
6215,6543,2088,2024-09-30 14:05:00,2024-09-30 14:11:00,2024-09-30 15:28:00,53.527251,-113.490721,53.578217,-113.510984,33.66,50.62,1.0,completed,
6216,9589,172,2024-12-10 07:21:00,,,53.617525,-113.469223,53.474288,-113.571586,12.23,5.0,1.5,cancelled,rider_cancelled
6217,2893,823,2024-06-08 10:35:00,2024-06-08 10:44:00,2024-06-08 11:12:00,43.611784,-79.437783,43.613189,-79.364796,12.62,42.34,2.0,completed,
6218,7702,1215,2024-03-06 22:14:00,2024-03-06 22:25:00,2024-03-06 23:20:00,43.722625,-79.334526,43.593254,-79.385778,25.12,38.67,1.0,completed,
6219,9446,1523,2024-05-11 03:56:00,2024-05-11 04:08:00,2024-05-11 04:45:00,44.629486,-63.495971,44.598633,-63.651492,14.49,35.68,1.5,completed,
6220,8331,2110,2024-04-21 19:29:00,2024-04-21 19:41:00,2024-04-21 20:47:00,49.900259,-97.075316,49.840311,-97.123657,26.49,44.64,1.1,completed,
6221,5968,2239,2024-03-13 23:37:00,2024-03-13 23:40:00,2024-03-14 00:52:00,50.970222,-114.13487,51.030914,-114.093393,32.71,98.59,2.0,completed,
6222,9553,1434,2024-06-15 05:56:00,2024-06-15 06:07:00,2024-06-15 06:50:00,45.45588,-73.541671,45.496909,-73.505134,16.44,53.03,2.0,completed,
6223,5012,1172,2024-12-11 20:29:00,2024-12-11 20:33:00,2024-12-11 21:24:00,44.59491,-63.551342,44.593152,-63.582904,19.68,46.58,1.5,completed,
6224,4286,329,2024-07-17 21:01:00,2024-07-17 21:04:00,2024-07-17 21:48:00,45.457074,-75.70058,45.471444,-75.697185,21.73,33.92,1.0,completed,
6225,2709,1544,2024-12-22 05:59:00,2024-12-22 06:05:00,2024-12-22 06:45:00,43.72644,-79.351481,43.666003,-79.349564,19.22,45.61,1.5,completed,
6226,3628,1109,2024-11-02 23:23:00,2024-11-02 23:31:00,2024-11-03 00:00:00,51.092384,-114.041615,51.010071,-114.060424,12.57,21.1,1.0,completed,
6227,7586,1072,2024-08-15 16:00:00,,,45.581409,-73.556083,45.490979,-73.52673,28.03,0.0,1.5,cancelled,driver_cancelled
6228,8224,1681,2024-07-26 07:51:00,2024-07-26 07:58:00,2024-07-26 08:59:00,53.567253,-113.446196,53.509904,-113.56575,28.29,53.88,1.25,completed,
6229,8602,2429,2024-08-16 09:31:00,2024-08-16 09:37:00,2024-08-16 09:45:00,49.893057,-97.127248,49.857376,-97.093846,4.73,15.18,1.5,completed,
6230,4527,920,2024-07-01 23:42:00,2024-07-01 23:49:00,2024-07-02 00:02:00,50.99425,-114.019148,51.110121,-114.066773,4.25,11.81,1.25,completed,
6231,5648,898,2024-07-18 16:53:00,2024-07-18 17:02:00,2024-07-18 18:05:00,51.024848,-114.135099,50.970209,-114.136327,25.62,68.89,1.75,completed,
6232,8665,1309,2024-08-13 00:49:00,2024-08-13 00:56:00,2024-08-13 01:45:00,45.422627,-73.602432,45.474228,-73.523839,22.95,35.63,1.0,completed,
6233,9972,1306,2024-06-07 03:43:00,2024-06-07 03:48:00,2024-06-07 04:31:00,45.449115,-75.696519,45.359752,-75.745931,16.49,53.17,2.0,completed,
6234,3368,898,2024-01-06 18:35:00,2024-01-06 18:40:00,2024-01-06 18:58:00,48.449833,-123.379351,48.412858,-123.375959,6.17,13.35,1.1,completed,
6235,6700,537,2024-03-10 11:53:00,2024-03-10 11:59:00,2024-03-10 12:06:00,48.439061,-123.28613,48.403452,-123.354957,4.5,14.7,1.5,completed,
6236,8676,535,2024-01-14 06:54:00,2024-01-14 07:01:00,2024-01-14 08:17:00,49.892113,-97.182583,49.919043,-97.130135,32.48,85.7,1.75,completed,
6237,2902,2366,2024-03-07 19:09:00,2024-03-07 19:20:00,2024-03-07 20:21:00,44.670753,-63.604604,44.674061,-63.557075,25.82,43.61,1.1,completed,
6238,3983,1715,2024-05-04 00:32:00,2024-05-04 00:36:00,2024-05-04 01:02:00,43.719271,-79.456374,43.585616,-79.441412,11.58,34.5,1.75,completed,
6239,3731,2462,2024-04-15 02:23:00,2024-04-15 02:32:00,2024-04-15 02:52:00,53.575441,-113.501542,53.556072,-113.440542,10.27,17.88,1.0,completed,
6240,8525,1207,2024-09-05 18:40:00,2024-09-05 18:43:00,2024-09-05 18:55:00,45.399159,-75.723297,45.351062,-75.734661,2.17,13.08,2.0,completed,
6241,3498,511,2024-06-09 06:13:00,2024-06-09 06:19:00,2024-06-09 06:43:00,49.224022,-123.117049,49.306046,-123.058634,10.07,30.8,1.75,completed,
6242,6079,1612,2024-07-30 12:12:00,2024-07-30 12:17:00,2024-07-30 12:26:00,49.302761,-123.161576,49.360331,-123.120941,2.24,13.27,2.0,completed,
6243,9414,1844,2024-11-01 00:38:00,2024-11-01 00:43:00,2024-11-01 01:24:00,48.500093,-123.299171,48.453312,-123.304454,15.31,27.43,1.1,completed,
6244,9109,2477,2024-04-28 18:42:00,2024-04-28 18:47:00,2024-04-28 20:01:00,49.923307,-97.144212,49.857702,-97.063484,31.11,47.05,1.0,completed,
6245,8443,516,2024-05-27 13:41:00,2024-05-27 13:49:00,2024-05-27 14:01:00,49.312517,-123.145814,49.26483,-123.140329,3.72,10.88,1.25,completed,
6246,4838,221,2024-12-01 02:50:00,2024-12-01 02:58:00,2024-12-01 03:04:00,45.518821,-73.546787,45.481595,-73.580771,2.8,7.42,1.0,completed,
6247,3963,463,2024-05-11 16:12:00,2024-05-11 16:22:00,2024-05-11 16:52:00,46.842893,-71.255937,46.854877,-71.272368,10.8,18.62,1.0,completed,
6248,5296,1192,2024-02-23 17:50:00,2024-02-23 17:54:00,2024-02-23 19:03:00,45.436737,-75.688347,45.487292,-75.634838,30.39,46.05,1.0,completed,
6249,3393,1472,2024-08-13 20:29:00,2024-08-13 20:40:00,2024-08-13 21:51:00,50.966361,-114.037694,51.083839,-114.079628,31.11,47.05,1.0,completed,
6250,2604,2398,2024-07-27 17:43:00,2024-07-27 17:52:00,2024-07-27 19:11:00,51.083256,-114.105461,50.972002,-114.141034,34.52,64.78,1.25,completed,
6251,3941,2007,2024-05-07 13:28:00,2024-05-07 13:35:00,2024-05-07 14:41:00,50.996381,-114.114837,50.985153,-114.148395,30.86,46.7,1.0,completed,
6252,3335,2267,2024-07-21 14:42:00,2024-07-21 14:51:00,2024-07-21 15:54:00,49.930762,-97.208756,49.864438,-97.165485,28.91,43.97,1.0,completed,
6253,9134,2387,2024-01-09 00:24:00,2024-01-09 00:35:00,2024-01-09 01:36:00,43.678024,-79.413528,43.73088,-79.371442,28.4,75.7,1.75,completed,
6254,5213,468,2024-09-16 19:03:00,2024-09-16 19:07:00,2024-09-16 19:49:00,53.527499,-113.548034,53.573373,-113.451478,20.23,31.82,1.0,completed,
6255,6102,1951,2024-11-30 21:33:00,2024-11-30 21:43:00,2024-11-30 23:03:00,45.501039,-73.595958,45.432988,-73.599021,35.5,79.8,1.5,completed,
6256,5195,268,2024-07-05 05:51:00,2024-07-05 05:57:00,2024-07-05 07:13:00,46.824373,-71.250195,46.885521,-71.131674,36.35,67.99,1.25,completed,
6257,2719,605,2024-12-20 11:50:00,2024-12-20 11:58:00,2024-12-20 12:57:00,53.473121,-113.542136,53.61704,-113.457524,27.1,82.88,2.0,completed,
6258,7847,358,2024-04-07 07:34:00,2024-04-07 07:39:00,2024-04-07 08:54:00,48.503506,-123.408125,48.363631,-123.381077,35.61,80.03,1.5,completed,
6259,7446,2360,2024-04-05 20:49:00,2024-04-05 21:01:00,2024-04-05 21:46:00,48.463764,-123.360815,48.4658,-123.407119,20.18,31.75,1.0,completed,
6260,7359,599,2024-11-10 01:20:00,2024-11-10 01:29:00,2024-11-10 02:18:00,46.783756,-71.284084,46.786506,-71.174163,22.74,70.67,2.0,completed,
6261,4127,1704,2024-03-09 10:04:00,2024-03-09 10:10:00,2024-03-09 11:26:00,49.360221,-123.057989,49.205786,-123.137312,34.45,51.73,1.0,completed,
6262,7272,753,2024-07-05 20:34:00,2024-07-05 20:41:00,2024-07-05 21:57:00,46.846137,-71.200957,46.855255,-71.209987,36.17,59.55,1.1,completed,
6263,7886,1086,2024-08-23 02:28:00,2024-08-23 02:34:00,2024-08-23 03:20:00,53.489972,-113.414416,53.592024,-113.523139,21.81,42.54,1.25,completed,
6264,9687,2238,2024-08-27 05:58:00,2024-08-27 06:02:00,2024-08-27 06:53:00,45.355102,-75.659243,45.349585,-75.707517,21.3,33.32,1.0,completed,
6265,4559,2067,2024-06-05 13:46:00,2024-06-05 13:52:00,2024-06-05 14:10:00,44.675769,-63.500508,44.712627,-63.627497,6.95,13.23,1.0,completed,
6266,9910,208,2024-10-15 14:55:00,2024-10-15 15:07:00,2024-10-15 16:19:00,46.747754,-71.208186,46.87589,-71.149202,29.8,45.22,1.0,completed,
6267,7235,1106,2024-09-23 14:58:00,2024-09-23 15:05:00,2024-09-23 16:09:00,43.691861,-79.312905,43.659979,-79.353761,28.1,42.84,1.0,completed,
6268,9075,669,2024-11-03 20:53:00,2024-11-03 21:01:00,2024-11-03 22:00:00,48.483411,-123.397551,48.367821,-123.421229,25.98,39.87,1.0,completed,
6269,6208,1405,2024-11-22 02:08:00,2024-11-22 02:12:00,2024-11-22 02:33:00,49.218609,-123.065705,49.224329,-123.052834,7.24,13.64,1.0,completed,
6270,8646,2454,2024-03-06 03:27:00,2024-03-06 03:36:00,2024-03-06 05:02:00,49.297995,-123.17039,49.285793,-123.137576,37.81,98.76,1.75,completed,
6271,6644,1094,2024-11-12 23:22:00,2024-11-12 23:32:00,2024-11-13 00:52:00,48.382601,-123.391375,48.453114,-123.303475,34.32,51.55,1.0,completed,
6272,5937,980,2024-09-22 20:32:00,2024-09-22 20:42:00,2024-09-22 20:57:00,44.684165,-63.583572,44.617268,-63.524007,5.04,15.83,1.5,completed,
6273,8301,1709,2024-05-05 21:16:00,2024-05-05 21:27:00,2024-05-05 22:25:00,44.672933,-63.534607,44.587805,-63.636718,24.82,76.5,2.0,completed,
6274,9923,1541,2024-11-05 15:46:00,2024-11-05 15:57:00,2024-11-05 16:23:00,49.97118,-97.212729,49.942199,-97.062679,13.3,22.12,1.0,completed,
6275,3894,513,2024-02-07 06:41:00,2024-02-07 06:53:00,2024-02-07 07:42:00,48.357674,-123.418006,48.396678,-123.443043,20.32,63.9,2.0,completed,
6276,4545,256,2024-08-18 09:47:00,2024-08-18 09:59:00,2024-08-18 10:24:00,46.837117,-71.178909,46.869121,-71.261947,7.97,25.65,1.75,completed,
6277,9465,1213,2024-12-22 02:46:00,2024-12-22 02:54:00,2024-12-22 03:08:00,45.381845,-75.731575,45.42599,-75.712215,4.56,9.88,1.0,completed,
6278,9655,550,2024-08-08 15:09:00,2024-08-08 15:19:00,2024-08-08 16:02:00,46.752388,-71.270155,46.841596,-71.271816,19.11,30.25,1.0,completed,
6279,6504,1565,2024-05-19 23:21:00,2024-05-19 23:30:00,2024-05-19 23:52:00,45.459462,-73.527883,45.450858,-73.54195,7.99,29.37,2.0,completed,
6280,4355,2428,2024-07-04 05:28:00,2024-07-04 05:35:00,2024-07-04 06:34:00,43.675056,-79.379319,43.574914,-79.327476,24.24,37.44,1.0,completed,
6281,5964,1744,2024-12-11 12:07:00,2024-12-11 12:12:00,2024-12-11 12:55:00,45.539312,-73.542162,45.521219,-73.530593,18.82,59.7,2.0,completed,
6282,8653,1192,2024-04-14 08:04:00,2024-04-14 08:11:00,2024-04-14 09:05:00,48.492046,-123.401631,48.504766,-123.412881,22.7,35.28,1.0,completed,
6283,8083,1290,2024-10-07 15:44:00,2024-10-07 15:48:00,2024-10-07 16:06:00,48.470708,-123.352249,48.500403,-123.334285,9.17,28.59,1.75,completed,
6284,7006,50,2024-12-27 11:59:00,2024-12-27 12:05:00,2024-12-27 12:14:00,44.728331,-63.64335,44.71816,-63.541941,4.2,16.41,1.75,completed,
6285,9269,2411,2024-10-31 17:12:00,2024-10-31 17:21:00,2024-10-31 18:13:00,49.321844,-123.174836,49.276761,-123.191924,24.66,38.02,1.0,completed,
6286,3449,1154,2024-11-24 09:11:00,2024-11-24 09:17:00,2024-11-24 10:16:00,44.623209,-63.535731,44.613494,-63.564359,25.32,58.42,1.5,completed,
6287,6494,575,2024-08-13 13:03:00,2024-08-13 13:09:00,2024-08-13 14:18:00,45.480639,-73.504044,45.537035,-73.59461,29.33,89.12,2.0,completed,
6288,5102,1765,2024-08-16 13:58:00,2024-08-16 14:03:00,2024-08-16 14:51:00,53.466334,-113.509526,53.611415,-113.494922,18.58,59.02,2.0,completed,
6289,7173,355,2024-12-18 02:02:00,2024-12-18 02:05:00,2024-12-18 02:33:00,44.700947,-63.533243,44.657852,-63.518776,9.97,34.92,2.0,completed,
6290,5549,2229,2024-10-15 21:49:00,2024-10-15 22:01:00,2024-10-15 23:15:00,53.584165,-113.49356,53.490935,-113.512405,31.36,59.25,1.25,completed,
6291,9180,291,2024-10-09 18:09:00,2024-10-09 18:19:00,2024-10-09 19:21:00,49.864671,-97.072315,49.82243,-97.148979,25.86,43.67,1.1,completed,
6292,4747,1507,2024-09-14 09:16:00,2024-09-14 09:21:00,2024-09-14 10:21:00,45.467522,-73.496824,45.54966,-73.541767,25.04,57.83,1.5,completed,
6293,5096,1693,2024-08-26 07:52:00,2024-08-26 07:56:00,2024-08-26 08:50:00,48.440662,-123.305939,48.359301,-123.412116,25.55,49.09,1.25,completed,
6294,5542,1254,2024-07-24 20:18:00,2024-07-24 20:23:00,2024-07-24 21:44:00,49.883424,-97.210504,49.907898,-97.096582,35.25,58.13,1.1,completed,
6295,7712,1210,2024-04-24 00:24:00,,,43.727934,-79.395314,43.665234,-79.423206,6.17,5.0,1.0,cancelled,rider_cancelled
6296,5952,1946,2024-03-25 16:03:00,2024-03-25 16:06:00,2024-03-25 16:54:00,53.509087,-113.531275,53.515509,-113.489514,19.66,54.29,1.75,completed,
6297,4811,849,2024-02-08 08:23:00,2024-02-08 08:27:00,2024-02-08 08:54:00,45.372626,-75.775419,45.480062,-75.691844,10.19,31.09,1.75,completed,
6298,9820,1828,2024-08-20 04:21:00,2024-08-20 04:27:00,2024-08-20 05:53:00,51.072573,-114.113863,51.113626,-114.044792,37.99,113.37,2.0,completed,
6299,9823,1777,2024-10-13 02:21:00,2024-10-13 02:31:00,2024-10-13 03:20:00,48.429138,-123.288988,48.405334,-123.399767,21.93,51.3,1.5,completed,
6300,4645,2190,2024-07-08 11:37:00,2024-07-08 11:40:00,2024-07-08 13:05:00,51.122038,-114.114569,51.075551,-114.027565,37.92,99.03,1.75,completed,
6301,2937,873,2024-08-16 09:04:00,2024-08-16 09:10:00,2024-08-16 09:56:00,45.359699,-75.618369,45.41509,-75.772232,21.13,66.16,2.0,completed,
6302,7643,472,2024-09-21 03:21:00,2024-09-21 03:32:00,2024-09-21 04:00:00,44.606115,-63.560085,44.666368,-63.649552,9.39,20.81,1.25,completed,
6303,7475,1717,2024-10-07 15:40:00,2024-10-07 15:48:00,2024-10-07 16:25:00,43.651002,-79.303593,43.611028,-79.459996,16.99,47.75,1.75,completed,
6304,3309,417,2024-11-11 10:24:00,,,48.404741,-123.381818,48.445102,-123.366859,32.14,5.0,1.0,cancelled,no_show
6305,7578,803,2024-08-10 20:15:00,2024-08-10 20:20:00,2024-08-10 21:07:00,45.353376,-75.773867,45.433055,-75.679298,22.31,69.47,2.0,completed,
6306,6706,1555,2024-04-02 15:20:00,2024-04-02 15:28:00,2024-04-02 16:43:00,49.307263,-123.088265,49.339283,-123.144697,35.74,53.54,1.0,completed,
